date,fund,fund_id,universe,method,weight_effective_date,portfolio_lagged_sentiment,total_equity_weight,observed_equity_weight,missing_equity_weight,sentiment_weight_coverage,observed_sector_count,missing_sector_count,latest_signal_source_date
2021-03-05,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-03-02,0.19153004356060602,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-03-04
2021-03-08,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-03-02,0.10695825714285712,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-03-05
2021-03-09,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-03-02,0.11685512222222219,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-03-08
2021-03-10,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-03-02,0.017720778218694888,0.8333333333333302,0.7499999999999971,0.08333333333333304,0.9,9,1,2021-03-09
2021-03-11,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-03-02,0.20322184367160617,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-03-10
2021-03-12,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-03-02,0.150247479717813,0.8333333333333302,0.7499999999999971,0.08333333333333304,0.9,9,1,2021-03-11
2021-03-15,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-03-02,0.18128835714285713,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-03-12
2021-03-16,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-03-02,0.1838897428571428,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-03-15
2021-03-17,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-03-02,0.03174033888888887,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-03-16
2021-03-18,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-03-02,0.10594393518518515,0.8333333333333302,0.7499999999999971,0.08333333333333304,0.9,9,1,2021-03-17
2021-03-19,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-03-02,0.08544035802469137,0.8333333333333302,0.7499999999999971,0.08333333333333304,0.9,9,1,2021-03-18
2021-03-22,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-03-02,0.11226238095238096,0.8333333333333302,0.6666666666666641,0.16666666666666607,0.7999999999999999,8,2,2021-03-19
2021-03-23,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-03-02,0.07816821874999999,0.8333333333333302,0.6666666666666641,0.16666666666666607,0.7999999999999999,8,2,2021-03-22
2021-03-24,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-03-02,0.09520709722222222,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-03-23
2021-03-25,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-03-02,0.12848082228535354,0.8333333333333302,0.6666666666666641,0.16666666666666607,0.7999999999999999,8,2,2021-03-24
2021-03-26,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-03-02,0.13509390476190475,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-03-25
2021-03-29,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-03-02,0.10030864329805997,0.8333333333333302,0.7499999999999971,0.08333333333333304,0.9,9,1,2021-03-26
2021-03-30,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-03-02,0.20522604256854254,0.8333333333333302,0.7499999999999971,0.08333333333333304,0.9,9,1,2021-03-29
2021-03-31,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-03-02,0.1392262924976258,0.8333333333333302,0.7499999999999971,0.08333333333333304,0.9,9,1,2021-03-30
2021-04-01,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-03-02,0.0940715833333333,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-03-31
2021-04-05,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-04-05,-0.012147577777777809,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-04-01
2021-04-06,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-04-05,0.1527305762404262,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-04-05
2021-04-07,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-04-05,0.09950935317460315,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-04-06
2021-04-08,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-04-05,0.09691489166666667,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-04-07
2021-04-09,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-04-05,0.15557367857142854,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-04-08
2021-04-12,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-04-05,0.10824509700176363,0.8333333333333302,0.7499999999999971,0.08333333333333304,0.9,9,1,2021-04-09
2021-04-13,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-04-05,0.1858674162698412,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-04-12
2021-04-14,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-04-05,0.17862959876543208,0.8333333333333302,0.7499999999999971,0.08333333333333304,0.9,9,1,2021-04-13
2021-04-15,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-04-05,0.11131944117790811,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-04-14
2021-04-16,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-04-05,0.12857353174603176,0.8333333333333302,0.7499999999999971,0.08333333333333304,0.9,9,1,2021-04-15
2021-04-19,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-04-05,0.07264509369488535,0.8333333333333302,0.7499999999999971,0.08333333333333304,0.9,9,1,2021-04-16
2021-04-20,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-04-05,0.10286064962651724,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-04-19
2021-04-21,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-04-05,0.11448306998556997,0.8333333333333302,0.7499999999999971,0.08333333333333304,0.9,9,1,2021-04-20
2021-04-22,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-04-05,0.10717876124338621,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-04-21
2021-04-23,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-04-05,0.1135097265512265,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-04-22
2021-04-26,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-04-05,0.19685139102564103,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-04-23
2021-04-27,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-04-05,0.1092650582788671,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-04-26
2021-04-28,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-04-05,0.1291495746987066,0.8333333333333302,0.7499999999999971,0.08333333333333304,0.9,9,1,2021-04-27
2021-04-29,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-04-05,0.18544250846814,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-04-28
2021-04-30,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-04-05,0.1043049124236874,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-04-29
2021-05-03,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-04-05,0.1023690957264957,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-04-30
2021-05-04,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-05-04,0.15539508373015867,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-05-03
2021-05-05,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-05-04,0.1396046891534391,0.8333333333333302,0.7499999999999971,0.08333333333333304,0.9,9,1,2021-05-04
2021-05-06,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-05-04,0.18414553333333328,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-05-05
2021-05-07,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-05-04,0.09032383333333331,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-05-06
2021-05-10,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-05-04,0.07407743055555553,0.8333333333333302,0.6666666666666641,0.16666666666666607,0.7999999999999999,8,2,2021-05-07
2021-05-11,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-05-04,0.14008474162257495,0.8333333333333302,0.7499999999999971,0.08333333333333304,0.9,9,1,2021-05-10
2021-05-12,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-05-04,0.11547190740740736,0.8333333333333302,0.7499999999999971,0.08333333333333304,0.9,9,1,2021-05-11
2021-05-13,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-05-04,0.21371919047619045,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-05-12
2021-05-14,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-05-04,0.07732497222222223,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-05-13
2021-05-17,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-05-04,0.11813118122651636,0.8333333333333302,0.7499999999999971,0.08333333333333304,0.9,9,1,2021-05-14
2021-05-18,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-05-04,0.13718440047630384,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-05-17
2021-05-19,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-05-04,0.11261766527777776,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-05-18
2021-05-20,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-05-04,0.04976931031746029,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-05-19
2021-05-21,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-05-04,0.14336460493827155,0.8333333333333302,0.7499999999999971,0.08333333333333304,0.9,9,1,2021-05-20
2021-05-24,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-05-04,0.18504941798941799,0.8333333333333302,0.7499999999999971,0.08333333333333304,0.9,9,1,2021-05-21
2021-05-25,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-05-04,0.17007352222222222,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-05-24
2021-05-26,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-05-04,0.19150169444444443,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-05-25
2021-05-27,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-05-04,0.13335396316738815,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-05-26
2021-05-28,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-05-04,0.15246260694444438,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-05-27
2021-06-01,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-05-04,0.22352794999999998,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-05-28
2021-06-02,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-06-02,0.1801275774114774,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-06-01
2021-06-03,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-06-02,0.20468912619047616,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-06-02
2021-06-04,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-06-02,0.12780683333333331,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-06-03
2021-06-07,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-06-02,0.19669311666666664,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-06-04
2021-06-08,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-06-02,0.1551237775573192,0.8333333333333302,0.7499999999999971,0.08333333333333304,0.9,9,1,2021-06-07
2021-06-09,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-06-02,0.1957910185185185,0.8333333333333302,0.7499999999999971,0.08333333333333304,0.9,9,1,2021-06-08
2021-06-10,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-06-02,0.08533569696969694,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-06-09
2021-06-11,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-06-02,0.09923525892857141,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-06-10
2021-06-14,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-06-02,0.12223766666666666,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-06-11
2021-06-15,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-06-02,0.12718401031746027,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-06-14
2021-06-16,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-06-02,0.15368769444444444,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-06-15
2021-06-17,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-06-02,0.12043037936507933,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-06-16
2021-06-18,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-06-02,0.13595800740740738,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-06-17
2021-06-21,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-06-02,0.12448187499999998,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-06-18
2021-06-22,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-06-02,0.14565176917989414,0.8333333333333302,0.7499999999999971,0.08333333333333304,0.9,9,1,2021-06-21
2021-06-23,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-06-02,-0.031816694444444425,0.8333333333333302,0.7499999999999971,0.08333333333333304,0.9,9,1,2021-06-22
2021-06-24,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-06-02,0.10456935416666666,0.8333333333333302,0.6666666666666641,0.16666666666666607,0.7999999999999999,8,2,2021-06-23
2021-06-25,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-06-02,0.12375248015873014,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-06-24
2021-06-28,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-06-02,0.20560124523809523,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-06-25
2021-06-29,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-06-02,0.12625161428571427,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-06-28
2021-06-30,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-06-02,0.17502750119047616,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-06-29
2021-07-01,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-06-02,0.10075886075036072,0.8333333333333302,0.7499999999999971,0.08333333333333304,0.9,9,1,2021-06-30
2021-07-02,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-07-02,0.18388505303030298,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-07-01
2021-07-06,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-07-02,0.23547794444444445,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-07-02
2021-07-07,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-07-02,0.08990771527777777,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-07-06
2021-07-08,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-07-02,0.17637315476190474,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-07-07
2021-07-09,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-07-02,0.1482235472222222,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-07-08
2021-07-12,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-07-02,0.11178410934744268,0.8333333333333302,0.7499999999999971,0.08333333333333304,0.9,9,1,2021-07-09
2021-07-13,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-07-02,0.15753232539682538,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-07-12
2021-07-14,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-07-02,0.06030380128205128,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-07-13
2021-07-15,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-07-02,0.11111309871794871,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-07-14
2021-07-16,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-07-02,-0.002940000000000008,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-07-15
2021-07-19,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-07-02,0.18509471709401704,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-07-16
2021-07-20,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-07-02,0.005914962662337663,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-07-19
2021-07-21,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-07-02,0.1553647727272727,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-07-20
2021-07-22,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-07-02,0.07185906746031748,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-07-21
2021-07-23,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-07-02,0.10184200297619045,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-07-22
2021-07-26,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-07-02,0.1007675,0.8333333333333302,0.7499999999999971,0.08333333333333304,0.9,9,1,2021-07-23
2021-07-27,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-07-02,0.14603708096764342,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-07-26
2021-07-28,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-07-02,0.08008529073806851,0.8333333333333302,0.7499999999999971,0.08333333333333304,0.9,9,1,2021-07-27
2021-07-29,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-07-02,0.14247547089947088,0.8333333333333302,0.7499999999999971,0.08333333333333304,0.9,9,1,2021-07-28
2021-07-30,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-07-02,0.14886243134920632,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-07-29
2021-08-02,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-07-02,0.11029951677489173,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-07-30
2021-08-03,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-08-03,0.10104814432419428,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-08-02
2021-08-04,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-08-03,0.1296010198412698,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-08-03
2021-08-05,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-08-03,0.059180916666666646,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-08-04
2021-08-06,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-08-03,0.11369939021164019,0.8333333333333302,0.7499999999999971,0.08333333333333304,0.9,9,1,2021-08-05
2021-08-09,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-08-03,0.08170636111111107,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-08-06
2021-08-10,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-08-03,0.12978592487373733,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-08-09
2021-08-11,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-08-03,0.11533594841269837,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-08-10
2021-08-12,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-08-03,0.06676338888888887,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-08-11
2021-08-13,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-08-03,0.1572527857142857,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-08-12
2021-08-16,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-08-03,0.11511663011695904,0.8333333333333302,0.7499999999999971,0.08333333333333304,0.9,9,1,2021-08-13
2021-08-17,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-08-03,0.06663440463659143,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-08-16
2021-08-18,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-08-03,0.146762289021164,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-08-17
2021-08-19,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-08-03,0.1547636302910053,0.8333333333333302,0.7499999999999971,0.08333333333333304,0.9,9,1,2021-08-18
2021-08-20,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-08-03,0.11398145943562607,0.8333333333333302,0.7499999999999971,0.08333333333333304,0.9,9,1,2021-08-19
2021-08-23,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-08-03,0.0484673888888889,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-08-20
2021-08-24,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-08-03,0.08666961291486289,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-08-23
2021-08-25,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-08-03,0.11962546957671955,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-08-24
2021-08-26,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-08-03,0.11574654166666665,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-08-25
2021-08-27,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-08-03,0.1276288958333333,0.8333333333333302,0.6666666666666641,0.16666666666666607,0.7999999999999999,8,2,2021-08-26
2021-08-30,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-08-03,0.14140774621212115,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-08-27
2021-08-31,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-08-03,0.13639755158730157,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-08-30
2021-09-01,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-08-03,0.06139888809523807,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-08-31
2021-09-02,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-09-02,0.08511244488536154,0.8333333333333302,0.7499999999999971,0.08333333333333304,0.9,9,1,2021-09-01
2021-09-03,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-09-02,0.13377313105413102,0.8333333333333302,0.7499999999999971,0.08333333333333304,0.9,9,1,2021-09-02
2021-09-07,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-09-02,0.13823682415674599,0.8333333333333302,0.6666666666666641,0.16666666666666607,0.7999999999999999,8,2,2021-09-03
2021-09-08,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-09-02,0.1543803976190476,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-09-07
2021-09-09,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-09-02,0.07515233134920633,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-09-08
2021-09-10,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-09-02,0.041752714285714275,0.8333333333333302,0.7499999999999971,0.08333333333333304,0.9,9,1,2021-09-09
2021-09-13,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-09-02,0.05488979166666666,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-09-10
2021-09-14,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-09-02,0.11347136087662335,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-09-13
2021-09-15,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-09-02,0.14232505555555552,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-09-14
2021-09-16,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-09-02,0.10832693783068782,0.8333333333333302,0.7499999999999971,0.08333333333333304,0.9,9,1,2021-09-15
2021-09-17,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-09-02,0.0917309333333333,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-09-16
2021-09-20,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-09-02,0.053671928571428544,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-09-17
2021-09-21,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-09-02,0.12068488459040957,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-09-20
2021-09-22,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-09-02,0.11385036746031746,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-09-21
2021-09-23,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-09-02,0.14611631428571425,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-09-22
2021-09-24,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-09-02,0.1472880476190476,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-09-23
2021-09-27,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-09-02,0.03808406249999999,0.8333333333333302,0.7499999999999971,0.08333333333333304,0.9,9,1,2021-09-24
2021-09-28,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-09-02,0.16279631746031745,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-09-27
2021-09-29,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-09-02,0.16397997619047616,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-09-28
2021-09-30,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-09-02,0.11823119642857138,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-09-29
2021-10-01,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-09-02,0.10899632777777774,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-09-30
2021-10-04,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-10-04,0.09872502830687829,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-10-01
2021-10-05,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-10-04,0.08639724735449733,0.8333333333333302,0.7499999999999971,0.08333333333333304,0.9,9,1,2021-10-04
2021-10-06,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-10-04,0.04627378333333334,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-10-05
2021-10-07,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-10-04,0.1139086840828924,0.8333333333333302,0.7499999999999971,0.08333333333333304,0.9,9,1,2021-10-06
2021-10-08,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-10-04,0.12740685158730158,0.8333333333333302,0.8333333333333302,0.0,1.0,10,0,2021-10-07
2021-10-11,Combined Equal Weight,combined_equal_weight,Combined,equal_weight,2021-10-04,0.14185389858906522,0.8333333333333302,0.7499999999999971,0.08333333333333304,0.9,9,1,2021-10-08
